platform_number,profile_index,juld,level_index,PRES,TEMP,PSAL,PRES_QC,TEMP_QC,PSAL_QC,PRES_ADJUSTED,TEMP_ADJUSTED,PSAL_ADJUSTED
6903138,81,2025-01-11 02:51:29.999999+00:00,139,150.60000610351562,15.569000244140623,0.1940000057220459,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,140,151.6999969482422,15.571000099182127,0.1570000052452087,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,141,152.6999969482422,15.56700038909912,0.1560000032186508,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,142,153.6999969482422,15.42300033569336,0.1560000032186508,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,143,154.6999969482422,15.335000038146973,0.1560000032186508,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,144,155.6999969482422,15.255000114440918,0.1560000032186508,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,145,156.60000610351562,15.22599983215332,0.1560000032186508,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,146,157.60000610351562,15.194000244140623,0.1560000032186508,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,147,158.60000610351562,15.074999809265137,0.1560000032186508,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,148,159.60000610351562,14.977999687194824,0.1560000032186508,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,149,160.60000610351562,14.93299961090088,0.1560000032186508,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,150,161.60000610351562,14.928999900817873,0.1560000032186508,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,151,162.60000610351562,14.99899959564209,0.1550000011920929,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,152,163.5,14.991000175476074,0.1550000011920929,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,153,164.89999389648438,14.979000091552734,0.152999997138977,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,154,166.3000030517578,14.961000442504885,0.1519999951124191,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,155,167.1999969482422,14.97599983215332,0.1509999930858612,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,156,168.1999969482422,14.887999534606934,0.1509999930858612,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,157,169.10000610351562,14.82699966430664,0.1509999930858612,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,158,170.0,14.833999633789062,0.1509999930858612,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,159,171.0,14.79800033569336,0.1500000059604644,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,160,171.8000030517578,14.755999565124512,0.1500000059604644,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,161,172.6999969482422,14.70400047302246,0.1490000039339065,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,162,173.60000610351562,14.640000343322754,0.1500000059604644,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,163,174.89999389648438,14.51200008392334,0.1490000039339065,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,164,176.3000030517578,14.47700023651123,0.1500000059604644,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,165,177.3000030517578,14.46399974822998,0.1490000039339065,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,166,178.10000610351562,14.451000213623049,0.1490000039339065,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,167,179.10000610351562,14.437000274658203,0.1490000039339065,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,168,180.0,14.407999992370604,0.1620000004768371,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,169,180.8999938964844,14.383999824523926,0.1650000065565109,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,170,181.8000030517578,14.37399959564209,0.1679999977350235,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,171,182.6999969482422,14.345000267028809,0.1700000017881393,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,172,183.8999938964844,14.185999870300291,0.163000002503395,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,173,185.1000061035156,14.140999794006348,0.1700000017881393,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,174,185.8000030517578,14.104999542236328,0.1700000017881393,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,175,186.8999938964844,14.050999641418455,0.1749999970197677,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,176,188.1000061035156,13.982000350952148,0.1580000072717666,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,177,189.0,13.902000427246094,0.1770000010728836,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,178,189.8000030517578,13.845999717712402,0.1770000010728836,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,179,190.6999969482422,13.814000129699709,0.1739999949932098,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,180,191.8999938964844,13.779999732971191,0.1739999949932098,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,181,193.1000061035156,13.730999946594238,0.1809999942779541,1,1,4,,,
6903138,81,2025-01-11 02:51:29.999999+00:00,182,194.1000061035156,13.710000038146973,0.1809999942779541,1,1,4,,,
