platform_number,profile_index,juld,level_index,PRES,TEMP,PSAL,PRES_QC,TEMP_QC,PSAL_QC,PRES_ADJUSTED,TEMP_ADJUSTED,PSAL_ADJUSTED
4903838,33,2025-03-03 14:16:22.999999+00:00,30,212.8999938964844,13.88599967956543,35.099998474121094,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,31,237.6000061035156,12.986000061035156,35.07699966430664,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,32,262.79998779296875,12.449000358581545,35.051998138427734,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,33,288.29998779296875,11.890000343322754,35.01599884033203,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,34,313.70001220703125,11.4350004196167,34.98400115966797,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,35,337.6000061035156,11.156000137329102,34.97800064086914,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,36,362.8999938964844,10.810999870300291,34.95100021362305,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,37,387.7999877929688,10.595000267028809,34.94499969482422,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,38,412.7000122070313,10.392000198364258,34.935001373291016,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,39,437.8999938964844,10.10099983215332,34.91999816894531,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,40,462.7999877929688,9.826000213623049,34.91299819946289,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,41,487.7999877929688,9.690999984741213,34.952999114990234,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,42,512.7999877929688,9.734999656677246,34.98600006103516,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,43,537.7999877929688,9.649999618530272,34.98400115966797,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,44,563.2000122070312,9.538000106811523,34.97700119018555,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,45,588.2999877929688,9.28600025177002,34.95800018310547,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,46,612.7000122070312,9.100000381469728,34.970001220703125,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,47,637.7999877929688,8.979999542236328,34.98199844360352,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,48,662.9000244140625,8.864999771118164,34.98899841308594,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,49,687.9000244140625,8.571999549865723,34.979000091552734,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,50,712.9000244140625,8.128000259399414,34.96099853515625,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,51,737.7999877929688,7.942999839782715,34.959999084472656,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,52,762.4000244140625,7.913000106811523,34.97600173950195,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,53,787.7000122070312,7.890999794006348,34.98400115966797,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,54,812.7000122070312,7.611000061035156,34.941001892089844,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,55,838.0,7.434999942779541,34.946998596191406,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,56,863.0999755859375,7.431000232696533,34.97100067138672,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,57,887.7000122070312,7.15500020980835,34.94599914550781,1,1,1,,,
4903838,33,2025-03-03 14:16:22.999999+00:00,58,912.9000244140624,6.776000022888184,34.90800094604492,1,1,1,,,
